ID,Job Title,Skill
3161,software engineer,"agile,docker,java,rest apis"
3162,data scientist,"pandas,sql,deep learning,python,nlp"
3163,ml engineer,"tensorflow,computer vision,mlops,python,pytorch"
3164,ml engineer,"cloud,pytorch,mlops,tensorflow"
3165,product manager,"scrum,user stories,product roadmap,agile,stakeholder management"
3166,ml engineer,"python,pytorch,mlops,tensorflow,keras"
3167,ml engineer,"python,keras,tensorflow,mlops"
3168,data scientist,"machine learning,nlp,python,deep learning,sql"
3169,data analyst,"sql,excel,reporting,power bi"
3170,product manager,"product roadmap,user stories,agile,scrum"
3171,product manager,"scrum,stakeholder management,user stories,product roadmap"
3172,ml engineer,"pytorch,keras,computer vision,tensorflow,cloud"
3173,data analyst,"power bi,reporting,data cleaning,tableau,sql"
3174,product manager,"scrum,agile,stakeholder management,product roadmap,user stories"
3175,product manager,"scrum,product roadmap,agile,stakeholder management,user stories"
3176,data analyst,"data cleaning,reporting,excel,sql,power bi"
3177,product manager,"user stories,stakeholder management,scrum,product roadmap"
3178,data scientist,"python,machine learning,sql,statistics"
3179,ml engineer,"cloud,tensorflow,python,pytorch,keras,computer vision"
3180,data scientist,"deep learning,nlp,pandas,statistics,sql,python"
3181,software engineer,"java,spring boot,system design,git,rest apis"
3182,software engineer,"spring boot,java,git,docker,agile,rest apis"
3183,ml engineer,"cloud,computer vision,tensorflow,pytorch,python,mlops,keras"
3184,product manager,"scrum,agile,stakeholder management,product roadmap,user stories"
3185,product manager,"user stories,scrum,stakeholder management,product roadmap"
3186,ml engineer,"pytorch,cloud,computer vision"
3187,data analyst,"reporting,data cleaning,sql,power bi,excel"
3188,ml engineer,"python,mlops,computer vision,cloud,tensorflow,keras"
3189,ml engineer,"python,computer vision,tensorflow,keras"
3190,data analyst,"reporting,sql,data cleaning,tableau,power bi,excel"
3191,product manager,"stakeholder management,agile,scrum,user stories,product roadmap"
3192,product manager,"product roadmap,agile,user stories"
3193,software engineer,"git,java,docker"
3194,data analyst,"sql,power bi,tableau"
3195,software engineer,"rest apis,docker,git,java,agile,system design,spring boot"
3196,product manager,"agile,scrum,product roadmap,user stories,stakeholder management"
3197,data scientist,"sql,deep learning,statistics,machine learning"
3198,ml engineer,"tensorflow,mlops,cloud,python,pytorch,keras"
3199,data analyst,"data cleaning,excel,reporting,sql,tableau"
3200,ml engineer,"mlops,keras,python,tensorflow,computer vision,cloud,pytorch"
3201,ml engineer,"tensorflow,cloud,python"
3202,data scientist,"pandas,sql,nlp,statistics"
3203,product manager,"product roadmap,agile,scrum,user stories,stakeholder management"
3204,software engineer,"system design,java,rest apis,docker,agile"
3205,software engineer,"docker,git,spring boot,agile"
3206,software engineer,"rest apis,docker,git,spring boot,system design,agile"
3207,data analyst,"tableau,power bi,data cleaning,reporting,sql,excel"
3208,data scientist,"statistics,nlp,deep learning,python,machine learning,pandas"
3209,data analyst,"reporting,data cleaning,power bi"
3210,ml engineer,"python,keras,tensorflow,cloud"
3211,product manager,"agile,product roadmap,scrum,stakeholder management,user stories"
3212,ml engineer,"computer vision,pytorch,mlops,cloud,keras"
3213,ml engineer,"tensorflow,computer vision,cloud"
3214,software engineer,"system design,git,spring boot"
3215,software engineer,"system design,docker,spring boot"
3216,data analyst,"tableau,excel,sql"
3217,product manager,"scrum,user stories,stakeholder management"
3218,ml engineer,"python,computer vision,mlops,cloud,pytorch,keras"
3219,data scientist,"statistics,python,pandas,deep learning,nlp,sql"
3220,software engineer,"git,spring boot,docker,agile,system design,rest apis,java"
3221,ml engineer,"python,computer vision,cloud,tensorflow"
3222,data analyst,"reporting,excel,data cleaning,tableau"
3223,software engineer,"docker,rest apis,git,agile,system design,java,spring boot"
3224,data scientist,"machine learning,nlp,pandas"
3225,data scientist,"nlp,pandas,deep learning,sql,python,statistics"
3226,data scientist,"machine learning,python,nlp"
3227,data scientist,"deep learning,sql,nlp,pandas"
3228,data scientist,"machine learning,statistics,python,nlp,sql"
3229,data scientist,"machine learning,python,pandas,statistics,nlp"
3230,data scientist,"statistics,machine learning,python,deep learning,sql,nlp,pandas"
3231,ml engineer,"keras,computer vision,cloud,python"
3232,data scientist,"sql,python,pandas,statistics"
3233,data scientist,"python,nlp,deep learning"
3234,product manager,"product roadmap,scrum,user stories"
3235,ml engineer,"tensorflow,python,cloud,mlops,computer vision,keras"
3236,data analyst,"sql,power bi,tableau"
3237,product manager,"stakeholder management,scrum,product roadmap,user stories,agile"
3238,data scientist,"statistics,sql,machine learning,python,pandas,nlp,deep learning"
3239,data analyst,"excel,data cleaning,tableau,sql,reporting"
3240,software engineer,"system design,git,spring boot,docker,java,agile"
3241,ml engineer,"computer vision,keras,tensorflow,python"
3242,ml engineer,"cloud,pytorch,tensorflow,mlops,computer vision"
3243,product manager,"agile,scrum,product roadmap,stakeholder management"
3244,data analyst,"power bi,excel,tableau,reporting,sql"
3245,product manager,"product roadmap,scrum,stakeholder management"
3246,software engineer,"java,git,docker"
3247,product manager,"agile,stakeholder management,user stories"
3248,product manager,"agile,product roadmap,scrum"
3249,ml engineer,"mlops,tensorflow,keras"
3250,data analyst,"reporting,sql,data cleaning,power bi,excel"
3251,ml engineer,"cloud,keras,python,mlops,pytorch,computer vision"
3252,ml engineer,"python,mlops,computer vision"
3253,data scientist,"machine learning,nlp,deep learning"
3254,data scientist,"statistics,sql,python,pandas"
3255,data scientist,"nlp,statistics,sql,pandas,machine learning,python,deep learning"
3256,data scientist,"pandas,sql,statistics,python,nlp,deep learning"
3257,software engineer,"agile,spring boot,git,docker"
3258,data analyst,"excel,power bi,reporting,tableau"
3259,software engineer,"system design,java,git,rest apis,agile,spring boot,docker"
3260,data scientist,"sql,machine learning,pandas,nlp,deep learning,python,statistics"
3261,data scientist,"statistics,python,pandas,sql,deep learning"
3262,software engineer,"rest apis,agile,git,spring boot,java,system design,docker"
3263,ml engineer,"keras,cloud,pytorch,tensorflow,computer vision"
3264,product manager,"product roadmap,agile,user stories,stakeholder management"
3265,ml engineer,"tensorflow,python,mlops,computer vision,cloud,pytorch"
3266,ml engineer,"tensorflow,python,mlops,keras,pytorch,cloud,computer vision"
3267,ml engineer,"cloud,python,tensorflow,keras,pytorch"
3268,data analyst,"excel,data cleaning,sql,power bi,tableau"
3269,data scientist,"nlp,python,sql"
3270,ml engineer,"keras,tensorflow,python"
3271,data analyst,"sql,tableau,power bi,data cleaning,excel"
3272,software engineer,"agile,spring boot,java,docker,rest apis,git,system design"
3273,data scientist,"nlp,pandas,machine learning"
3274,software engineer,"system design,spring boot,agile,docker,git,java"
3275,data analyst,"sql,reporting,excel,data cleaning,power bi,tableau"
3276,ml engineer,"cloud,mlops,pytorch,keras,python,tensorflow,computer vision"
3277,product manager,"user stories,stakeholder management,agile"
3278,data scientist,"statistics,machine learning,python,pandas"
3279,product manager,"scrum,agile,user stories,product roadmap,stakeholder management"
3280,product manager,"agile,user stories,scrum,stakeholder management,product roadmap"
3281,product manager,"stakeholder management,scrum,product roadmap,user stories"
3282,software engineer,"git,agile,spring boot,java,rest apis"
3283,ml engineer,"cloud,mlops,computer vision,tensorflow,pytorch"
3284,data scientist,"nlp,statistics,sql,python,machine learning"
3285,ml engineer,"computer vision,cloud,pytorch,mlops,python,tensorflow,keras"
3286,software engineer,"git,agile,docker,spring boot,java"
3287,software engineer,"rest apis,agile,java,git,system design"
3288,data analyst,"excel,tableau,data cleaning"
3289,software engineer,"system design,git,java,agile,rest apis,docker"
3290,software engineer,"agile,system design,rest apis,docker,java"
3291,software engineer,"agile,git,java,spring boot"
3292,product manager,"product roadmap,user stories,agile,scrum"
3293,data scientist,"python,deep learning,nlp,statistics"
3294,data scientist,"sql,pandas,statistics"
3295,software engineer,"java,system design,agile,docker,rest apis,git"
3296,data analyst,"power bi,excel,sql,tableau,reporting,data cleaning"
3297,product manager,"scrum,stakeholder management,agile,product roadmap"
3298,data analyst,"data cleaning,tableau,power bi,reporting"
3299,data scientist,"deep learning,nlp,statistics,python,machine learning"
3300,data scientist,"python,nlp,statistics,pandas,deep learning,sql,machine learning"
3301,ml engineer,"keras,cloud,computer vision,python"
3302,data scientist,"machine learning,pandas,statistics,nlp,python"
3303,software engineer,"system design,agile,docker,spring boot,rest apis,java,git"
3304,software engineer,"spring boot,git,rest apis,system design"
3305,data scientist,"machine learning,nlp,sql,deep learning"
3306,product manager,"product roadmap,user stories,scrum,agile,stakeholder management"
3307,product manager,"user stories,stakeholder management,product roadmap,scrum,agile"
3308,ml engineer,"python,mlops,computer vision,pytorch,keras,tensorflow,cloud"
3309,software engineer,"spring boot,docker,java,rest apis,system design"
3310,data analyst,"reporting,power bi,excel"
3311,software engineer,"system design,rest apis,spring boot"
3312,data scientist,"deep learning,nlp,machine learning,python"
3313,data analyst,"excel,tableau,reporting"
3314,data scientist,"deep learning,sql,nlp,pandas,machine learning,python,statistics"
3315,product manager,"agile,user stories,product roadmap,scrum,stakeholder management"
3316,product manager,"agile,scrum,product roadmap,stakeholder management"
3317,product manager,"scrum,stakeholder management,user stories,product roadmap,agile"
3318,product manager,"user stories,scrum,stakeholder management,agile"
3319,ml engineer,"python,tensorflow,cloud,mlops,keras,computer vision"
3320,software engineer,"docker,agile,system design"
3321,data analyst,"excel,sql,reporting,tableau,power bi"
3322,data scientist,"deep learning,machine learning,statistics,nlp,python,sql,pandas"
3323,ml engineer,"mlops,computer vision,python"
3324,data analyst,"power bi,excel,reporting,tableau"
3325,software engineer,"agile,docker,spring boot,rest apis,system design,git,java"
3326,software engineer,"docker,system design,git"
3327,product manager,"scrum,agile,user stories"
3328,data analyst,"reporting,excel,sql,tableau,data cleaning"
3329,data analyst,"power bi,excel,data cleaning"
3330,product manager,"user stories,product roadmap,stakeholder management,agile"
3331,data analyst,"power bi,data cleaning,tableau"
3332,product manager,"stakeholder management,agile,user stories"
3333,ml engineer,"tensorflow,keras,pytorch"
3334,data scientist,"nlp,statistics,sql,python,pandas,machine learning"
3335,data analyst,"tableau,sql,reporting,power bi,data cleaning,excel"
3336,software engineer,"java,git,rest apis,agile,spring boot,docker,system design"
3337,software engineer,"spring boot,docker,agile,git,system design"
3338,software engineer,"agile,system design,docker,rest apis,java"
3339,ml engineer,"tensorflow,mlops,pytorch,python"
3340,data scientist,"nlp,machine learning,statistics,sql,python"
3341,software engineer,"docker,system design,agile"
3342,product manager,"scrum,user stories,stakeholder management,agile"
3343,data analyst,"power bi,tableau,sql,data cleaning,reporting"
3344,ml engineer,"mlops,keras,python,tensorflow,pytorch,computer vision,cloud"
3345,ml engineer,"tensorflow,cloud,pytorch,computer vision,python,mlops"
3346,ml engineer,"mlops,cloud,computer vision,python"
3347,ml engineer,"computer vision,keras,python,cloud,pytorch"
3348,data scientist,"machine learning,python,deep learning,nlp,statistics,pandas,sql"
3349,data scientist,"deep learning,sql,nlp,statistics"
3350,data scientist,"machine learning,sql,nlp,pandas,deep learning"
3351,data analyst,"data cleaning,power bi,sql,reporting"
3352,data analyst,"power bi,excel,data cleaning,sql"
3353,data analyst,"sql,tableau,excel,power bi,reporting"
3354,product manager,"stakeholder management,user stories,scrum,product roadmap,agile"
3355,software engineer,"agile,rest apis,spring boot,git,system design"
3356,software engineer,"git,docker,agile,java,spring boot"
