ID,Job Title,Skill
1999,Software Engineer,"Git, Agile, Java, Rest Apis, Docker"
2000,Software Engineer,"Rest Apis, Java, Spring Boot, Git"
2001,Data Analyst,"Excel, Sql, Data Cleaning, Reporting, Tableau, Power Bi"
2002,Software Engineer,"Spring Boot, Docker, Git, Agile, System Design, Rest Apis, Java"
2003,Data Analyst,"Sql, Excel, Tableau, Power Bi, Reporting, Data Cleaning"
2004,Ml Engineer,"Computer Vision, Mlops, Python, Tensorflow, Cloud, Pytorch"
2005,Data Scientist,"Pandas, Python, Nlp, Deep Learning, Statistics"
2006,Software Engineer,"Docker, Rest Apis, System Design, Spring Boot, Agile, Git"
2007,Ml Engineer,"Mlops, Tensorflow, Python, Keras, Computer Vision, Pytorch, Cloud"
2008,Ml Engineer,"Python, Cloud, Computer Vision, Pytorch"
2009,Data Analyst,"Excel, Tableau, Reporting, Sql, Data Cleaning"
2010,Ml Engineer,"Cloud, Computer Vision, Pytorch, Python, Tensorflow, Mlops"
2011,Software Engineer,"Docker, Rest Apis, System Design"
2012,Data Scientist,"Statistics, Python, Nlp, Deep Learning, Pandas, Sql"
2013,Ml Engineer,"Tensorflow, Mlops, Computer Vision, Pytorch"
2014,Data Analyst,"Sql, Data Cleaning, Power Bi"
2015,Data Scientist,"Sql, Statistics, Pandas, Machine Learning"
2016,Data Scientist,"Sql, Python, Nlp, Machine Learning, Statistics, Pandas, Deep Learning"
2017,Data Analyst,"Sql, Tableau, Reporting, Excel, Data Cleaning"
2018,Data Analyst,"Reporting, Tableau, Power Bi"
2019,Data Scientist,"Statistics, Pandas, Python, Nlp, Machine Learning, Deep Learning"
2020,Ml Engineer,"Tensorflow, Computer Vision, Keras"
2021,Ml Engineer,"Cloud, Tensorflow, Keras, Mlops, Python, Pytorch, Computer Vision"
2022,Ml Engineer,"Mlops, Tensorflow, Pytorch, Python"
2023,Product Manager,"User Stories, Product Roadmap, Scrum, Stakeholder Management, Agile"
2024,Data Scientist,"Deep Learning, Pandas, Python, Nlp, Machine Learning"
2025,Ml Engineer,"Tensorflow, Python, Computer Vision, Mlops, Keras, Cloud"
2026,Data Scientist,"Statistics, Pandas, Deep Learning, Nlp, Machine Learning"
2027,Ml Engineer,"Mlops, Python, Tensorflow, Computer Vision, Keras, Cloud, Pytorch"
2028,Data Analyst,"Reporting, Power Bi, Excel, Tableau, Data Cleaning"
2029,Data Analyst,"Power Bi, Excel, Reporting, Sql, Data Cleaning, Tableau"
2030,Data Analyst,"Sql, Tableau, Power Bi, Excel, Data Cleaning, Reporting"
2031,Data Scientist,"Sql, Deep Learning, Pandas, Statistics, Nlp, Python, Machine Learning"
2032,Ml Engineer,"Cloud, Keras, Tensorflow"
2033,Data Scientist,"Nlp, Pandas, Python, Statistics, Machine Learning"
2034,Data Analyst,"Tableau, Power Bi, Sql, Data Cleaning, Reporting"
2035,Data Analyst,"Reporting, Power Bi, Sql, Tableau, Excel, Data Cleaning"
2036,Ml Engineer,"Computer Vision, Python, Keras, Pytorch, Cloud, Tensorflow"
2037,Ml Engineer,"Pytorch, Mlops, Computer Vision, Tensorflow"
2038,Data Scientist,"Python, Sql, Machine Learning, Nlp, Pandas"
2039,Ml Engineer,"Tensorflow, Cloud, Keras, Mlops, Pytorch, Computer Vision"
2040,Software Engineer,"Rest Apis, System Design, Spring Boot, Git"
2041,Data Analyst,"Excel, Data Cleaning, Power Bi, Reporting, Sql"
2042,Ml Engineer,"Computer Vision, Mlops, Pytorch, Python, Cloud, Tensorflow, Keras"
2043,Software Engineer,"Rest Apis, Spring Boot, Agile, Docker, Java, Git, System Design"
2044,Ml Engineer,"Mlops, Pytorch, Computer Vision"
2045,Ml Engineer,"Mlops, Tensorflow, Computer Vision"
2046,Ml Engineer,"Mlops, Tensorflow, Computer Vision, Python"
2047,Ml Engineer,"Tensorflow, Python, Mlops, Keras, Cloud, Pytorch, Computer Vision"
2048,Ml Engineer,"Keras, Mlops, Tensorflow"
2049,Data Scientist,"Pandas, Statistics, Nlp, Deep Learning, Python"
2050,Ml Engineer,"Computer Vision, Pytorch, Mlops, Cloud"
2051,Ml Engineer,"Keras, Python, Mlops, Pytorch, Computer Vision, Tensorflow"
2052,Data Scientist,"Statistics, Sql, Nlp"
2053,Ml Engineer,"Python, Mlops, Cloud"
2054,Software Engineer,"System Design, Java, Git, Spring Boot, Agile, Docker, Rest Apis"
2055,Data Analyst,"Excel, Tableau, Sql, Data Cleaning"
2056,Data Analyst,"Reporting, Power Bi, Sql, Tableau, Excel"
2057,Software Engineer,"Java, Rest Apis, Spring Boot, Git, Agile, Docker"
2058,Ml Engineer,"Tensorflow, Pytorch, Computer Vision, Cloud"
2059,Data Analyst,"Excel, Power Bi, Tableau, Sql"
2060,Data Scientist,"Deep Learning, Sql, Pandas, Machine Learning, Python"
2061,Software Engineer,"System Design, Git, Rest Apis, Agile, Java, Spring Boot, Docker"
2062,Ml Engineer,"Computer Vision, Cloud, Pytorch"
2063,Data Analyst,"Data Cleaning, Reporting, Tableau, Excel"
2064,Data Scientist,"Machine Learning, Statistics, Sql"
2065,Software Engineer,"Docker, Agile, Rest Apis"
2066,Data Scientist,"Pandas, Deep Learning, Nlp, Python, Statistics, Machine Learning, Sql"
2067,Data Analyst,"Sql, Tableau, Excel, Reporting, Data Cleaning"
2068,Data Scientist,"Python, Statistics, Nlp"
2069,Ml Engineer,"Cloud, Computer Vision, Pytorch, Python"
2070,Data Scientist,"Machine Learning, Deep Learning, Sql, Nlp, Pandas, Statistics"
2071,Data Analyst,"Power Bi, Data Cleaning, Tableau, Sql"
2072,Ml Engineer,"Keras, Python, Tensorflow, Mlops, Pytorch, Cloud"
2073,Software Engineer,"Rest Apis, Java, Agile, Git, Docker"
2074,Ml Engineer,"Python, Tensorflow, Computer Vision, Cloud"
2075,Ml Engineer,"Mlops, Pytorch, Tensorflow, Cloud, Computer Vision, Keras, Python"
2076,Data Scientist,"Nlp, Statistics, Machine Learning"
2077,Data Scientist,"Machine Learning, Nlp, Sql, Pandas, Statistics, Deep Learning, Python"
2078,Data Analyst,"Tableau, Reporting, Data Cleaning, Sql, Excel"
2079,Data Analyst,"Excel, Reporting, Power Bi, Data Cleaning"
2080,Data Scientist,"Machine Learning, Python, Deep Learning, Statistics"
2081,Software Engineer,"System Design, Java, Spring Boot, Docker"
2082,Data Scientist,"Pandas, Machine Learning, Deep Learning, Statistics"
2083,Data Scientist,"Sql, Statistics, Deep Learning, Machine Learning"
2084,Data Scientist,"Pandas, Nlp, Statistics, Machine Learning, Sql"
2085,Data Scientist,"Statistics, Deep Learning, Python, Sql, Machine Learning"
2086,Product Manager,"Product Roadmap, Stakeholder Management, Scrum, Agile"
2087,Data Analyst,"Power Bi, Sql, Excel, Tableau, Data Cleaning, Reporting"
2088,Data Analyst,"Data Cleaning, Power Bi, Tableau, Reporting, Sql"
2089,Data Scientist,"Python, Machine Learning, Nlp, Deep Learning, Pandas"
2090,Software Engineer,"Agile, Git, System Design"
2091,Data Analyst,"Reporting, Sql, Excel, Tableau, Data Cleaning"
2092,Data Scientist,"Machine Learning, Pandas, Deep Learning, Python, Sql"
2093,Data Analyst,"Power Bi, Tableau, Sql, Excel"
2094,Ml Engineer,"Mlops, Cloud, Pytorch, Tensorflow, Computer Vision, Python, Keras"
2095,Data Scientist,"Nlp, Python, Deep Learning"
2096,Data Scientist,"Nlp, Pandas, Python, Statistics"
2097,Software Engineer,"Java, Rest Apis, Docker, System Design, Spring Boot, Agile"
2098,Data Scientist,"Deep Learning, Machine Learning, Pandas, Nlp, Sql"
2099,Data Scientist,"Python, Deep Learning, Sql, Pandas, Nlp, Statistics"
2100,Data Analyst,"Reporting, Excel, Tableau"
2101,Product Manager,"Stakeholder Management, User Stories, Scrum, Product Roadmap"
2102,Data Scientist,"Statistics, Machine Learning, Nlp, Deep Learning, Python, Sql"
2103,Data Scientist,"Pandas, Deep Learning, Statistics, Python, Sql, Nlp"
2104,Data Scientist,"Pandas, Python, Sql, Machine Learning, Deep Learning"
2105,Data Scientist,"Deep Learning, Pandas, Machine Learning, Nlp, Statistics, Sql"
2106,Data Analyst,"Reporting, Excel, Sql, Tableau"
2107,Software Engineer,"Agile, Git, Java, Rest Apis"
2108,Data Scientist,"Machine Learning, Nlp, Pandas, Python, Sql"
2109,Data Analyst,"Data Cleaning, Tableau, Reporting, Excel"
2110,Data Analyst,"Data Cleaning, Sql, Power Bi, Excel, Reporting, Tableau"
2111,Data Analyst,"Tableau, Data Cleaning, Sql"
2112,Software Engineer,"Java, Git, System Design, Spring Boot, Agile, Docker"
2113,Data Analyst,"Reporting, Power Bi, Excel, Sql"
2114,Product Manager,"Agile, Stakeholder Management, Scrum, Product Roadmap"
2115,Product Manager,"Scrum, Stakeholder Management, Agile, Product Roadmap"
2116,Data Analyst,"Sql, Data Cleaning, Tableau, Excel"
2117,Data Analyst,"Tableau, Reporting, Sql, Power Bi, Excel, Data Cleaning"
2118,Data Scientist,"Deep Learning, Machine Learning, Sql, Python, Statistics"
2119,Data Scientist,"Python, Pandas, Sql, Statistics"
2120,Software Engineer,"Spring Boot, Rest Apis, System Design, Java, Git"
2121,Product Manager,"User Stories, Stakeholder Management, Product Roadmap, Scrum"
2122,Software Engineer,"Rest Apis, Java, Spring Boot, Docker, Git, Agile, System Design"
2123,Data Scientist,"Python, Pandas, Statistics, Sql, Nlp, Deep Learning, Machine Learning"
2124,Ml Engineer,"Tensorflow, Cloud, Computer Vision, Keras"
2125,Ml Engineer,"Python, Tensorflow, Computer Vision"
2126,Ml Engineer,"Mlops, Tensorflow, Computer Vision, Keras, Python"
2127,Data Scientist,"Statistics, Sql, Machine Learning"
2128,Data Analyst,"Sql, Data Cleaning, Tableau, Excel, Power Bi, Reporting"
2129,Software Engineer,"System Design, Git, Spring Boot"
2130,Ml Engineer,"Mlops, Computer Vision, Cloud, Python, Keras, Pytorch, Tensorflow"
2131,Ml Engineer,"Pytorch, Keras, Cloud, Python, Tensorflow, Mlops, Computer Vision"
2132,Data Analyst,"Data Cleaning, Excel, Sql, Power Bi, Reporting"
2133,Data Analyst,"Sql, Data Cleaning, Excel, Reporting, Tableau"
2134,Ml Engineer,"Keras, Computer Vision, Cloud"
2135,Software Engineer,"Git, Agile, Rest Apis, Spring Boot, Java, System Design"
2136,Data Analyst,"Excel, Data Cleaning, Sql, Tableau, Power Bi, Reporting"
2137,Data Scientist,"Python, Nlp, Sql, Deep Learning, Pandas, Machine Learning"
2138,Software Engineer,"Rest Apis, Git, Spring Boot"
2139,Software Engineer,"Spring Boot, System Design, Rest Apis, Agile, Docker, Git, Java"
2140,Data Scientist,"Deep Learning, Pandas, Python, Machine Learning"
2141,Ml Engineer,"Pytorch, Cloud, Keras, Python, Computer Vision, Mlops, Tensorflow"
2142,Ml Engineer,"Mlops, Computer Vision, Tensorflow, Python, Cloud, Pytorch"
2143,Product Manager,"Agile, Stakeholder Management, User Stories"
2144,Data Scientist,"Pandas, Statistics, Sql, Machine Learning, Deep Learning, Python"
2145,Data Scientist,"Deep Learning, Nlp, Machine Learning, Statistics, Sql, Pandas"
2146,Software Engineer,"Docker, Rest Apis, Git, Agile"
2147,Data Scientist,"Deep Learning, Python, Sql, Statistics, Nlp, Pandas"
2148,Ml Engineer,"Keras, Cloud, Mlops, Python"
2149,Data Scientist,"Machine Learning, Statistics, Pandas, Nlp, Python"
2150,Software Engineer,"Java, Git, System Design"
2151,Ml Engineer,"Mlops, Python, Tensorflow, Pytorch, Keras, Computer Vision"
2152,Data Analyst,"Data Cleaning, Tableau, Sql, Excel"
2153,Data Scientist,"Nlp, Machine Learning, Python, Pandas, Deep Learning, Statistics"
2154,Software Engineer,"Rest Apis, Spring Boot, Agile, Git, System Design, Java"
2155,Data Scientist,"Statistics, Nlp, Deep Learning, Python, Pandas, Sql"
2156,Data Scientist,"Deep Learning, Statistics, Python, Sql, Machine Learning, Pandas"
2157,Software Engineer,"Rest Apis, Git, System Design, Spring Boot"
2158,Software Engineer,"Git, Rest Apis, Agile, Java, System Design"
2159,Software Engineer,"Git, Agile, Spring Boot, Docker, Java, System Design, Rest Apis"
2160,Data Analyst,"Excel, Tableau, Reporting, Power Bi"
2161,Ml Engineer,"Cloud, Mlops, Tensorflow, Pytorch"
2162,Data Analyst,"Data Cleaning, Power Bi, Excel, Tableau"
2163,Data Scientist,"Deep Learning, Pandas, Statistics, Nlp, Python, Machine Learning"
2164,Data Scientist,"Pandas, Deep Learning, Python, Sql"
2165,Ml Engineer,"Tensorflow, Python, Mlops, Pytorch, Computer Vision"
2166,Software Engineer,"Spring Boot, Java, Rest Apis, Agile, Docker, System Design, Git"
2167,Software Engineer,"Agile, System Design, Rest Apis, Git"
2168,Ml Engineer,"Keras, Mlops, Pytorch, Tensorflow, Cloud, Python, Computer Vision"
2169,Data Analyst,"Sql, Reporting, Excel, Tableau, Power Bi"
2170,Data Scientist,"Statistics, Pandas, Python, Machine Learning, Deep Learning, Sql"
2171,Software Engineer,"Agile, Java, Git, System Design"
2172,Data Scientist,"Deep Learning, Pandas, Statistics, Machine Learning, Nlp"
2173,Data Scientist,"Statistics, Sql, Machine Learning, Nlp"
2174,Ml Engineer,"Tensorflow, Keras, Pytorch, Mlops, Computer Vision, Cloud"
2175,Data Analyst,"Excel, Reporting, Data Cleaning, Tableau, Sql"
2176,Software Engineer,"Java, Docker, System Design, Spring Boot, Agile, Rest Apis, Git"
2177,Ml Engineer,"Computer Vision, Pytorch, Mlops"
2178,Ml Engineer,"Mlops, Keras, Computer Vision"
2179,Data Analyst,"Sql, Power Bi, Excel, Reporting"
2180,Data Scientist,"Statistics, Nlp, Python, Machine Learning, Deep Learning, Sql, Pandas"
2181,Product Manager,"User Stories, Scrum, Agile"
2182,Data Scientist,"Sql, Nlp, Deep Learning, Statistics"
2183,Data Analyst,"Reporting, Power Bi, Data Cleaning, Sql, Tableau, Excel"
2184,Software Engineer,"Rest Apis, Docker, Java, Spring Boot, Git"
2185,Ml Engineer,"Keras, Python, Cloud, Tensorflow, Mlops, Pytorch"
2186,Ml Engineer,"Cloud, Pytorch, Python, Tensorflow, Computer Vision"
2187,Data Analyst,"Data Cleaning, Reporting, Excel, Tableau"
2188,Software Engineer,"Spring Boot, Docker, Java, Git"
2189,Software Engineer,"Docker, Spring Boot, Agile, System Design, Git, Java, Rest Apis"
2190,Software Engineer,"Java, Docker, Spring Boot, System Design, Git, Agile"
2191,Ml Engineer,"Computer Vision, Mlops, Keras, Pytorch, Tensorflow, Python, Cloud"
2192,Software Engineer,"Spring Boot, Docker, Java, Agile, Rest Apis"
2193,Ml Engineer,"Mlops, Cloud, Computer Vision, Tensorflow"
2194,Data Scientist,"Nlp, Deep Learning, Statistics, Sql, Pandas, Machine Learning"
2195,Data Scientist,"Sql, Statistics, Machine Learning, Python, Deep Learning"
2196,Software Engineer,"Java, Rest Apis, Git, System Design, Docker, Agile"
2197,Data Analyst,"Data Cleaning, Tableau, Reporting, Power Bi"
2198,Data Analyst,"Power Bi, Reporting, Tableau"
2199,Data Scientist,"Pandas, Python, Statistics, Sql, Machine Learning"
2200,Ml Engineer,"Tensorflow, Keras, Cloud, Computer Vision, Pytorch"
2201,Software Engineer,"Agile, Spring Boot, Java, Git, Docker, System Design, Rest Apis"
2202,Software Engineer,"Agile, Rest Apis, Spring Boot, Git"
2203,Software Engineer,"Java, Rest Apis, Agile, Spring Boot, Docker"
2204,Ml Engineer,"Python, Tensorflow, Computer Vision, Keras, Pytorch, Mlops"
2205,Data Scientist,"Pandas, Sql, Deep Learning, Statistics, Nlp, Python"
2206,Data Scientist,"Python, Deep Learning, Pandas"
2207,Product Manager,"Product Roadmap, Stakeholder Management, Scrum, User Stories, Agile"
2208,Software Engineer,"Rest Apis, Git, Agile, Spring Boot, Docker, Java, System Design"
2209,Data Analyst,"Power Bi, Excel, Data Cleaning, Sql, Tableau"
2210,Data Analyst,"Reporting, Sql, Excel, Tableau, Data Cleaning, Power Bi"
2211,Software Engineer,"Spring Boot, Docker, Git, Rest Apis, Java"
2212,Data Scientist,"Machine Learning, Deep Learning, Python, Nlp, Sql"
2213,Data Scientist,"Statistics, Python, Machine Learning, Pandas, Deep Learning, Sql, Nlp"
2214,Ml Engineer,"Mlops, Tensorflow, Cloud, Pytorch, Python, Computer Vision, Keras"
2215,Data Scientist,"Pandas, Machine Learning, Nlp, Sql, Statistics, Python"
2216,Ml Engineer,"Keras, Python, Tensorflow, Computer Vision, Cloud, Pytorch, Mlops"
2217,Software Engineer,"Rest Apis, Git, Spring Boot, System Design, Docker, Java"
2218,Software Engineer,"Spring Boot, Docker, Agile, Git"
2219,Data Analyst,"Excel, Reporting, Data Cleaning, Tableau"
2220,Data Analyst,"Excel, Sql, Reporting, Data Cleaning, Tableau, Power Bi"
2221,Data Scientist,"Machine Learning, Nlp, Pandas, Deep Learning, Python, Sql"
2222,Data Analyst,"Tableau, Data Cleaning, Excel, Reporting"
2223,Software Engineer,"Spring Boot, Docker, Java, Git, System Design, Agile, Rest Apis"
2224,Product Manager,"Scrum, Agile, Product Roadmap, Stakeholder Management, User Stories"
2225,Data Scientist,"Python, Sql, Statistics, Pandas, Deep Learning"
2226,Ml Engineer,"Python, Pytorch, Mlops, Keras, Tensorflow"
2227,Data Scientist,"Python, Statistics, Sql, Nlp"
2228,Data Scientist,"Deep Learning, Sql, Statistics, Machine Learning, Pandas, Python, Nlp"
2229,Ml Engineer,"Pytorch, Mlops, Cloud, Keras, Python"
2230,Data Scientist,"Nlp, Pandas, Machine Learning, Sql, Statistics"
2231,Data Analyst,"Tableau, Data Cleaning, Excel, Sql"
2232,Ml Engineer,"Cloud, Tensorflow, Mlops, Pytorch, Python, Keras"
2233,Software Engineer,"Git, Agile, Spring Boot, Java, Rest Apis"
2234,Ml Engineer,"Keras, Cloud, Pytorch, Computer Vision, Python, Mlops"
2235,Product Manager,"Agile, User Stories, Stakeholder Management, Product Roadmap"
2236,Software Engineer,"System Design, Rest Apis, Git"
2237,Ml Engineer,"Computer Vision, Python, Pytorch, Keras"
2238,Software Engineer,"Rest Apis, Java, System Design"
2239,Software Engineer,"Docker, System Design, Rest Apis, Agile"
2240,Ml Engineer,"Pytorch, Computer Vision, Cloud, Python, Mlops, Keras"
2241,Data Scientist,"Sql, Statistics, Pandas, Python, Deep Learning, Machine Learning, Nlp"
2242,Software Engineer,"Docker, System Design, Java, Spring Boot, Agile, Git, Rest Apis"
2243,Data Scientist,"Machine Learning, Python, Nlp, Pandas, Statistics, Sql, Deep Learning"
2244,Ml Engineer,"Tensorflow, Cloud, Python, Pytorch, Mlops, Computer Vision"
2245,Data Analyst,"Excel, Reporting, Power Bi, Tableau, Sql, Data Cleaning"
2246,Product Manager,"Agile, User Stories, Stakeholder Management, Product Roadmap, Scrum"
2247,Data Scientist,"Nlp, Sql, Statistics, Python, Deep Learning, Machine Learning"
2248,Data Scientist,"Nlp, Sql, Statistics, Deep Learning, Python, Pandas, Machine Learning"
2249,Ml Engineer,"Pytorch, Mlops, Computer Vision, Python, Keras, Tensorflow"
2250,Software Engineer,"Java, Rest Apis, Docker, System Design, Agile"
2251,Ml Engineer,"Pytorch, Tensorflow, Mlops, Keras, Python"
2252,Data Analyst,"Tableau, Sql, Data Cleaning"
2253,Data Scientist,"Pandas, Nlp, Statistics, Deep Learning"
2254,Data Analyst,"Sql, Power Bi, Tableau, Reporting, Excel, Data Cleaning"
2255,Software Engineer,"Spring Boot, Agile, Docker, Git, System Design"
2256,Data Analyst,"Excel, Data Cleaning, Power Bi, Tableau, Reporting"
2257,Software Engineer,"Git, Agile, Docker, System Design, Rest Apis"
2258,Data Scientist,"Deep Learning, Pandas, Python, Statistics"
2259,Data Analyst,"Power Bi, Data Cleaning, Reporting, Excel, Sql"
2260,Data Scientist,"Sql, Statistics, Nlp, Python"
2261,Data Analyst,"Tableau, Excel, Sql, Data Cleaning, Reporting"
2262,Data Analyst,"Data Cleaning, Sql, Reporting, Power Bi, Tableau, Excel"
2263,Software Engineer,"Git, System Design, Rest Apis, Docker, Spring Boot, Agile"
2264,Data Analyst,"Data Cleaning, Power Bi, Sql, Excel"
2265,Ml Engineer,"Cloud, Pytorch, Mlops, Computer Vision, Tensorflow, Keras, Python"
2266,Software Engineer,"Java, System Design, Git"
2267,Ml Engineer,"Keras, Python, Computer Vision"
2268,Data Scientist,"Machine Learning, Deep Learning, Sql, Python, Pandas"
2269,Data Scientist,"Machine Learning, Deep Learning, Nlp, Pandas, Statistics, Sql"
2270,Data Analyst,"Tableau, Sql, Excel, Reporting, Data Cleaning, Power Bi"
2271,Data Analyst,"Tableau, Reporting, Power Bi, Data Cleaning"
